Active	Topic path	Topic	Topic keywords	ID	Name	Triggers	Keywords	Bot Says	Variables	Tags
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:WT2HIQ1OHDEBC0R0C5VV	"Test Nico 4 - 23/08/2022 16:40"	""	""	"HOLA"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:I4B515I3T44FAK3KWGR4	"TEST CANCEL NICO PBAR12 - 29/08/2022 15:13"	""	""	"TEST"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:8POS36YDDOBECCPVSC7T	"test cancel 3 - 25/07/2022 01:09"	""	""	"cancelado"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:708H4P7MF4QI5TRRJXNS	"sin aprobar gabi - 18/08/2022 13:58"	""	""	"testtt"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:HLB5XOANTRF5VCT360NJ	"Cancel test 12 - 28/07/2022 22:38"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:HFQWIIVDYQK7D2A1ZLZP	"TEST CANCEL NICO PBAR5 - 29/08/2022 14:39"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:TRV0YNWRR56FBEIZOXUC	"test msg - 01/08/2022 20:43"	""	""	"test!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:448W8RJKKWS2XEPM6DX5	"test cancel - 24/07/2022 23:23"	""	""	"a cancelar"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:V2ZFAYV7K3PY5LIJEMFG	"TEST CANCEL NICO PBAR6 - 29/08/2022 14:43"	""	""	"TEST"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ZO6DOBPYJXKJH0BSZKFD	"tesy444657y98 - 20/05/2024 00:30"	""	""	"poiuytghjkl"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:PUY8Q0RI7V8FCQ78WGSK	"test webchat de vprueba - 08/09/2023 18:59"	""	""	"hola!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:EWEYJAFPAAWU57EAU61M	"Cancel test 11 - 28/07/2022 22:35"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:XQ3LU1NKWUOME223XDXW	"Cancel test 7 - 28/07/2022 18:35"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:LRYAC1SV110W5HQDI3AH	"Cancel test 3 - 28/07/2022 17:49"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:3EJ3TH0HM8GEOBQO7TR7	"43t34t - 08/09/2023 19:19"	""	""	"aaaaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:7BJJ3QSUO5MKHOWJPR6J	"Test Envío Ale 4 - 07/28/2022 16:29"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:71J8H8NO0ZFUQZT5AB1R	"fdf - 28/07/2022 11:00"	""	""	"aaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:IKDYKN7HQ6JXI84XUHZB	"Test progress bar - 27/07/2022 13:11"	""	""	"aaaaaa"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:J4MK8R3ZRP18EIV383YO	"envio de a 1 - 14/09/2023 13:19"	""	""	"aaaaaaaaaaaaaafdfdf"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:JEFUDDQIDJQMX4FGYBE4	"Test cancel! - 29/07/2022 11:46"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:EPZ35FGKKBLNZ14LIQZR	"Test Nico2 - 23/08/2022 16:34"	""	""	"Test!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:MD7T2GTAB6TTYYIM8AG4	"Test transition effects daily 3 - 25/07/2022 16:18"	""	""	"Test!??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:66N8F1HTSMOISKK2ILCB	"varios - 09/08/2022 19:21"	""	""	"te"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:WaTemplate:Z3EXGCPF0NTUN7BM8F5M	"test3"	""	""	""	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:INL6WBMUGS6UYJ8QHYXH	"Test cancel!! - 29/07/2022 17:27"	""	""	"Test!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:KIMVVSZZSWQ47WA5FCZV	"Cancel Nico test - 29/07/2022 13:03"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:DSO04XI1UPMG0SYN6TTF	"TEST CANCEL NICO PBAR8 - 29/08/2022 14:47"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CH7ZMI1JIXV3DJNKOS7Q	"test bq static - 17/11/2022 19:48"	""	""	"test 3"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:BS7T65RDTHT6GP20FZSB	"testSlack27 - 27/01/2023 15:24"	""	""	"aguante la H"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:FK5EJMGRAWQ0OC4XZEJW	"Test Envío Ale 7 - 07/28/2022 16:50"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:1CIE0DIP4RVTMXU3APWI	"Test Nico progress - 29/08/2022 10:58"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:0JMZKVJK8RH57U3VJC7K	"TEST CANCEL NICO PBAR4 - 29/08/2022 14:36"	""	""	"TEST"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:VVMZ8UCM1M70ULFUEM0T	"Test Envío Ale 2 - 07/28/2022 16:17"	""	""	"Test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:TAB7VWV1JKPULJI8KFVR	"test slack - 23/03/2023 15:15"	""	""	"hola test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:BD0SK5XE7LI0T0WIOBYA	"test leo - 27/07/2022 12:23"	""	""	"test leo"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:O6WSHWIRID7MIZWKRQX7	"send - 09/08/2022 19:30"	""	""	"test"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:7V742T5NMV3R26NAOZS8	"test23 - 22/07/2022 14:07"	""	""	"testttt"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:FE5SHE73X2L1OUVGFA6K	"Test transition effects 4 - 25/07/2022 14:44"	""	""	"Test effects!??"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:NCA323OS8N2SQ137PMYC	"Test Nico pbar2  - 29/08/2022 11:27"	""	""	"Hola!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CIM521ZD6ZRBCSSVI7V7	"sin aprobar 3 - 18/08/2022 12:17"	""	""	"hola"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:I44XGRBUDZOXLPITUKFQ	"Test Nico 3 - 23/08/2022 16:37"	""	""	"Hola!!"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:ZKN8X1GXXKWEG37CXIKV	"trewq234567890 - 20/05/2024 00:30"	""	""	"xcvbnmfghjyui789"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:CQ3MWGSBJS4WGN4F6UI2	"Test cancel Nico pbar2 - 29/08/2022 14:32"	""	""	"TEst"	[]	[]
true	Notificaciones	Notificaciones		GabiBot:BMTemplate:M6326G1IOFRYFDAHU4GL	"cancel - 08/08/2022 14:32"	""	""	"5set"	[]	[]
true	Delivery - Take Away	Delivery - Take Away		GabiBot-34619f9a405b228@bm.com-1621626907075	"Delivery - take away"	"me gustaria hacer delivery o take away\r\ntienen servicio de delivery\r\ntrabajan con alguna moto mensajeria\r\nhacer delivery o take away"	"(hacer|como puedo),(delivery|entrega|entregas|envio a domicilio|envio|envios|glovo|pedidos ya|rappi),(take),(away|para retirar|para llevar),(gustaria|averiguar)\r\n(delivery|entrega|entregas|envio a domicilio|envio|envios|glovo),(servicio|atención)\r\n(trabajan|aceptan),(alguna|otra),(mensajeria),(moto|rappi|pedidos ya|glovo)\r\n(delivery|entregas|envio|envio a domicilio),(take),(away)"	"Obvio! Para *take away* pueden pasar a retirarlo ustedes o mandar la moto mensajería que prefieran??\r\nPara *delivery* contamos con moto mensajería propia ??\r\nPueden llamar al *08001494* ?? y hacer su pedido ??"	[]	[]
true	Delivery - Take Away	Delivery - Take Away		GabiBot-kx1f6hxy39@b.m-1651504175407	"Request a Wompi"	""	""	""	[]	[]
true				GabiBot-t43p8npgjy@b.m-1778072083380	"test"	""	""	""	[]	[]
true	Notifications	Notifications		GabiBot:WaTemplate:JMG8EVS1EK3A73PSVXPW	"prueba"	""	""	""	[]	[]
true	Notifications	Notifications		GabiBot:WaTemplate:36HCSQGBSZXMAMDAMIER	"test_999_999"	""	""	""	[]	[]
true	Notifications	Notifications		GabiBot:WaTemplate:P5E372XS6ELVMZC44KA3	"pedido"	""	""	""	[]	[]
true	Notifications	Notifications		GabiBot:WaTemplate:EPE5YZYISYENLYNYOY6F	"notificacion_envio"	""	""	""	[]	[]
true	Testcolas	Testcolas		GabiBot-lhek14iyx7@b.m-1741267836917	"prueba joaco"	"pruebacolasatencion"	"(pruebacolasatencion)"	"En breve te contestara un agente"	[]	[]
true	Delivery - Take Away/topic 2	topic 2		GabiBot-liflxciqxq@b.m-1651503988537	"intent topic 2"	""	""	""	[]	[]
false				JuliBot-juli@botmaker.io-1575667120307	"test articulo 2"	""	""	""	[]	[]
true	01 Flujo Completo McDelivery (Testing)/asdf	asdf	asdf	GabiBot-levd0qihlz@b.m-1741734884827	"asdf"	""	""	""	[]	[]
true	01 Flujo Completo McDelivery (Testing)/Datos del cliente (Testing)	Datos del cliente (Testing)		GabiBot-le1k87hazp@b.m-1641396625643	"Datos del cliente"	""	""	"null"	[email]	[]
true				FerLeflothTest-5b745ead4359342@bm.com-1618926702249	"Papel misionero 2"	"que tan bueno es el papel misionero\r\ncual es la mejor calidad que tienen\r\ncual es el cartón mas resistente"	"(misionero)\r\n(mejor)\r\n(resistente)"	"Excelente elección! el papel misionero es el sustrato más caro del mercado , su calidad es inigualable para todo tipo de proyectos. el precio por plancha de 2000x1500 es de $150\r\n¿Te interesa seguir indagando???\r\nIngresar nombre \r\nFunciona!"	[nombre]	[]
true	01 Flujo Completo McDelivery (Testing)/Finalização. (Testing)	Finalização. (Testing)		GabiBot-ozs3rnjdt4@b.m-1641397833556	"Cómo te puedo ayudar?"	""	""	"¿Cómo te puedo ayudar?\r\n¿Cómo te puedo ayudar?"	[]	[]
true	01 Flujo Completo McDelivery (Testing)/Finalização. (Testing)	Finalização. (Testing)		GabiBot-655qv2d5tg@b.m-1641397797881	"Finalização"	""	""	"No hay problema, necesita algo, solo llame ??"	[]	[]
true	01 Flujo Completo McDelivery (Testing)/Dirección (Testing)	Dirección (Testing)		GabiBot-bcmmy9jf7q@b.m-1641397112714	"Hay Direccion"	""	""	"null"	[direccionRegistrada]	[]
true	01 Flujo Completo McDelivery (Testing)/Dirección (Testing)	Dirección (Testing)		GabiBot-dd7zt8thvl@b.m-1641396979479	"Confirmación de dirección"	""	""	"null\r\nnull"	[confirmacion, confirmacion]	[]
true	01 Flujo Completo McDelivery (Testing)/Dirección (Testing)	Dirección (Testing)		GabiBot-z5kphinxow@b.m-1643750129231	"No confirma la dirección"	""	""	"null\r\nnull"	[direccion, departamento]	[]
true	01 Flujo Completo McDelivery (Testing)/Dirección (Testing)	Dirección (Testing)		GabiBot-av3z5kstrx@b.m-1641397046310	"Direccion"	""	""	"null\r\nnull"	[selectedStore, direccion, departamento]	[]
true	01 Flujo Completo McDelivery (Testing)/Dirección (Testing)	Dirección (Testing)		GabiBot-yyzt0tidl0@b.m-1643750935555	"No hay restaurant"	""	""	"No encontré un McDonald's cerca tuyo.  Puedes intentar con otra dirección o puedes canjear un cupón para utilizarlo en cualquiera de nuestras sucursales  ??"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1498255415250	"Risa"	"(ja|je|ji| )+"	""	":D\t(Y)\t;)"	[]	[]
false	Identidad	Identidad		GabiBot-pablo@botmaker.io-1498257283838	"Imágenes"	"_image_"	""	"No entiendo imagenes, prefiero comunicarme con texto. ¿Y si volvemos a empezar?"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1498255534671	"Emojis Echo Multiples"	"??\r\n(??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|?|??|??|??|??|??|??|??|??|??|??|??|??| )+\r\n(\\;\\)|0:\\)|B\\)|Bd|\\(y\\)|:D|:p|:P|:O|:o|8-\\)|\\^_\\^|<3|:\\*| )+"	""	"${sessionContext.lastUserSentence.value}"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1498257378201	"Menu"	"menu"	""	"¿En qué puedo ayudarte? Podés elegir una opción o escribirnos tu consulta ??.\r\nnull"	[auxiliar]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1506459324862	"Respuesta para mensajes largos"	".{150,}"	""	"El mensaje es demasiado largo y no podemos encontrar una respuesta apropiada que responda por completo. Te sugiero hacer preguntas mas cortas o mirar el menú:"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1529533276292	"Despedida"	"chau gracias"	"(chau gracias|adios gracias|chao|bye|hasta luego|hasta mañana)"	"¡Hasta pronto! ;)"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1498604758791	"Mensaje cuando no entiende"	""	""	"Gracias por tu mensaje, te responderemos a la brevedad! Mientras tanto podes seguir haciendonos preguntas o mirar el Menú:"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1498255233863	"No responde (Emojis negativos y exclamación)"	"(??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??|??| )+\r\n(:v|3>|8\\||:\\)|:3|:\\(|:'\\(|O:\\)|3:\\)|o.O|\\|\\)|:\\/|:v|>:\\(|:\\|]|8\\||>:O|-_-| )+\r\n(\\!|\\?| |')+"	""	"${''}"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1498860338060	"Agradecimiento"	"gracias\r\nmuchas gracias\r\ngracia\r\ngrax\r\nok gracias\r\nok muchas gracias\r\nok grax\r\nte agradezco\r\nmuy amable\r\nthanks\r\ntks\r\nok thanks\r\nok tks\r\ngrasias\r\nmuchas grasias\r\nok grasias"	""	"¡De nada!"	[]	[]
true	Identidad	Identidad		GabiBot-pablo@botmaker.io-1529533161989	"Ok (Afirmación)"	".{0,4}(\\b|^)(ok|genial|perfect|oki|dale|joya|buenisimo|bueno|dale|si|entendido).{0,3}"	""	"(Y)\t;)\tDale!"	[]	[]
true	Identidad	Identidad		GabiBot-gabi@botmaker.io-1602773281841	"    pepe  chau    "	""	""	"aaaa"	[]	[]
true	Identidad	Identidad		GabiBot-meh7mppsw6@b.m-1629571601116	"Test Havan"	"testhavan"	""	"Te voy a asignar"	[]	[]
false	Test Inactividades	Test Inactividades		GabiBot-a26n1bb1w7@b.m-1728580626013	"Inactividad 3"	""	""	"Inactividad 3"	[]	[]
false	Test Inactividades	Test Inactividades		GabiBot-crl3cu3i68@b.m-1728579770710	"Inactividad 1"	""	""	"Inactividad 1"	[]	[]
false	Test Inactividades	Test Inactividades		GabiBot-pmq5lak0mu@b.m-1728580498631	"Inactividad 2"	""	""	"otra inactividad 2"	[]	[]
true	3. Test VTEX	3. Test VTEX		GabiBot-4wl02072mu@b.m-1648664982693	"show_products"	""	""	"¿Continuar comprando?"	[]	[]
true	3. Test VTEX	3. Test VTEX		GabiBot-zxnl1efur4@b.m-1648594421929	"filtrar por producto ingresado"	""	""	"null"	[filterSelection]	[]
true	3. Test VTEX	3. Test VTEX		GabiBot-rmo4wfa1zm@b.m-1646692886901	"catalog"	"catalog\r\nvtex"	""	"A continuación, te invitamos a ver todos los productos en nuestro catálogo."	[]	[]
true	3. Test VTEX	3. Test VTEX		GabiBot-cg1txp1dwy@b.m-1646693945068	"checkout"	""	""	""	[]	[]
true	3. Test VTEX	3. Test VTEX		GabiBot-krxucnk4zt@b.m-1668783642248	"test_pregunta"	""	""	""	[]	[]
true	3. Test VTEX	3. Test VTEX		GabiBot-oermafz856@b.m-1648595032575	"product_not_found"	""	""	"No encontramos productos asociados, proba nuevamente"	[]	[]
true	1.Test	1.Test		GabiBot-hi8f46meeb@b.m-1645051203032	"hist preg"	"hist_preg"	""	"null\r\n${popo}"	[RazaoSocial]	[]
true	1.Test	1.Test		GabiBot-2q26bui6c4@b.m-1728054323021	"test muteado"	"testmuteado"	"(testmuteado)"	"hopla\r\npepep"	[]	[]
true	1.Test	1.Test		GabiBot-ez02kaw8q3@b.m-1654619162989	"datos_factura"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-rkq8pjddmd@b.m-1652975131232	"test imagen file"	"__file__"	""	"mande una imagen"	[]	[]
true	1.Test	1.Test		GabiBot-trb3e4vq0c@b.m-1701815148580	"salir"	"salir"	"(salir|cancelar|cancelen|cancela|cancelo|camcelar)"	"esto es una intencion q matchea con trigger"	[]	[]
true	1.Test	1.Test		GabiBot-2vapoj1vfx@b.m-1698364722525	"test mercado pago linkk"	"mercadopago"	"(mercadopago)"	"hola\r\nEl link es ${testpepe}"	[]	[]
true	1.Test	1.Test		GabiBot-rkbqj6edt0@b.m-1664560276384	"cerrar"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-pzjisr1bcp@b.m-1649347779182	"Gotovacio"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-1rbkese3sk@b.m-1684768677919	"cursos cliente"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-tlfrbxzet4@b.m-1778126282287	"enviar imagen"	"enviar imagen"	"(enviar|retornar|reparar|entero|pasar|pasas|recorrer|entragan|entera|enterar|invertir|entregarles|pasan|entregado|reitrar|recordar|recibí|econtrar|contrate|interno|entreguen|contrato|enviado|encargar|me entregan|contactar|preciza|encontramos|entregue|repasar|contrata|precizo|entregaran|retirar|montar|renovar|retire|precisa|retira|encontrarlo|conectar|rentar|contacto|preciso|retiro|encontrarla|inventar|revisar|contamos|entrada|ajustar|contactos|integro|genera|invento|encargue|contado|extraer|encontrar|enviarle|pasen|reciben|entregar|enviarla|genero|contact|entregas|entra|entregam|recibe|entrega|entregan|contato|entre|reciba|separar|recibo|avisar|recibi|entrever|entro|enviarme|avistar|contacten|editar|contestara|tregar|retirarlo|reparto|retiren|entrar|recibos|encontra|parar|encontre|parir|paran|entradas|generar|encontro|contar|contra|pasear|recargar|no encontre|entrego|conato|intento|reiterar|control|precios|contame|precisar|enviaron|contestar|contestan|indicar),(imagen|fotografía|fotografia)"	"Enviar imagen\r\nsda"	[]	[]
true	1.Test	1.Test		GabiBot-9zjtpngitb@b.m-1731097226805	"setqprueba"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-uw0jbhod1y@b.m-1654557473837	"carousel_sample_2"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-wehh32ofkd@b.m-1669338090692	"cloud vision image"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-ynz89nwec3@b.m-1645484348245	"sin preugnta"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-9dt958txmn@b.m-1683644585462	"test search"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-al5hphp7at@b.m-1659117966436	"test boton link"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-u8cxngehog@b.m-1675088651232	"test_audio"	"ttt"	"(ttt)"	"null\r\nEl valor de la variable es ${nuevo3}"	[nuevo3]	[]
true	1.Test	1.Test		GabiBot-qlecqmqexu@b.m-1663857511032	"sheetnuevo"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-1yy7rl2esd@b.m-1702910886164	"test atajo"	""	""	"texto 1"	[]	[]
true	1.Test	1.Test		GabiBot-wmvc4ms2jr@b.m-1652709859303	"test ca api"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-cfrk8zwdv0@b.m-1658336150903	"PRUEBA_API"	""	""	"PUBLICADO"	[]	[]
true	1.Test	1.Test		GabiBot-t8vsrhfmqy@b.m-1659541752920	"test link"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-bx3xt0aqzm@b.m-1649715774109	"cta"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-9esaq7jou7@b.m-1660326516789	"no hago nada"	""	""	"no hago nada"	[]	[]
true	1.Test	1.Test		GabiBot-x83d0lhxtj@b.m-1663850959905	"sheet test"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-w19eqd3tgv@b.m-1666816903165	"preg entidad"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-1o886sr4xu@b.m-1776453801859	"testIntencionLeo"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-rby1alntyq@b.m-1646923978879	"rerer"	""	""	""	[]	[]
false	1.Test	1.Test		GabiBot-1mqm542r05@b.m-1649092018989	"sin preugnta 2"	"435435435"	""	"null\r\nfin"	[]	[]
true	1.Test	1.Test		GabiBot-dbvx0ap18c@b.m-1664845421518	"catalogo checkout"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-q3a9ujv9eo@b.m-1686926776801	"solo una letra"	"x"	"(x)"	"entr epor x"	[]	[]
true	1.Test	1.Test		GabiBot-lc8o35zikr@b.m-1669334982671	"cloud vision"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-d7vg50f6ya@b.m-1645552600742	"Sarasa"	""	""	"Sarasaaaa"	[]	[]
true	1.Test	1.Test		GabiBot-859ovdhail@b.m-1664845330275	"catalogo telco"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-67ete1v999@b.m-1646412402226	"hooladdd"	"test"	""	"aaaaaaaaaaaaaaa"	[]	[]
true	1.Test	1.Test		GabiBot-29nuktzpnw@b.m-1778126381055	"enviar archivo"	"enviar archivo"	"(enviar|retornar|reparar|entero|pasar|pasas|recorrer|entragan|entera|enterar|invertir|entregarles|pasan|entregado|reitrar|recordar|recibí|econtrar|contrate|interno|entreguen|contrato|enviado|encargar|me entregan|contactar|preciza|encontramos|entregue|repasar|contrata|precizo|entregaran|retirar|montar|renovar|retire|precisa|retira|encontrarlo|conectar|rentar|contacto|preciso|retiro|encontrarla|inventar|revisar|contamos|entrada|ajustar|contactos|integro|genera|invento|encargue|contado|extraer|encontrar|enviarle|pasen|reciben|entregar|enviarla|genero|contact|entregas|entra|entregam|recibe|entrega|entregan|contato|entre|reciba|separar|recibo|avisar|recibi|entrever|entro|enviarme|avistar|contacten|editar|contestara|tregar|retirarlo|reparto|retiren|entrar|recibos|encontra|parar|encontre|parir|paran|entradas|generar|encontro|contar|contra|pasear|recargar|no encontre|entrego|conato|intento|reiterar|control|precios|contame|precisar|enviaron|contestar|contestan|indicar),(archivo|documentos|documento)"	"Enviar archivo"	[]	[]
true	1.Test	1.Test		GabiBot-5po3q4irse@b.m-1681854561116	"nested cas"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-j62boexjox@b.m-1645634247884	"send contact"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-h2ondvey54@b.m-1647533475256	"hola test"	"hola_test_movistar"	""	"hola_test_movistar"	[]	[]
true	1.Test	1.Test		GabiBot-rnm694cwho@b.m-1645051262658	"hist msgs"	"hist_multi"	""	"aaaaaaa\r\neeeeeeeeeee\r\n${popo}"	[]	[]
true	1.Test	1.Test		GabiBot-escaxd09xl@b.m-1645051140010	"hist msg"	"hist_msg"	""	"hola intenicno\r\n${popo}"	[]	[]
true	1.Test	1.Test		GabiBot-n7etsvup5d@b.m-1646768501592	"Peruvian DNI's"	""	""	""	[]	[]
false	1.Test	1.Test		GabiBot-844o1l8v83@b.m-1722381014321	"inactividadgabi1234"	""	""	"tetetbot viejo"	[]	[]
true	1.Test	1.Test		GabiBot-9bnh357g3f@b.m-1690291565362	"test dominos"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-249xyykvto@b.m-1653683712197	"set vars"	""	""	""	[]	[]
true	1.Test	1.Test		GabiBot-e3jzxkw57m@b.m-1646662572508	"intent nueva version"	""	""	"intent nueva version voy a actualizar otro cambio"	[]	[]
true	1.Test	1.Test		GabiBot-b893e1dj6b@b.m-1669805924207	"melgacotest"	""	""	""	[]	[]
true	Otro	Otro		GabiBot-370owwsqt6@b.m-1683659035080	"TestSearch"	""	""	""	[]	[]
true	Otro	Otro		GabiBot-5plz9jl7q3@b.m-1631027402240	"test"	""	""	"flujo 1, preguntassss\r\nhago algo con los datos que me dio el retrieve tickets"	[]	[]
true	Otro	Otro		GabiBot-t7boo77neb@b.m-1674833894116	"test audio telegram"	""	""	""	[]	[]
true	Otro	Otro		GabiBot-4pl10krff4@b.m-1654519919786	"test_iframe"	""	""	"Se enviaron los datos al CRM"	[]	[]
true	Otro	Otro		GabiBot-u3l3uzgldc@b.m-1631027543556	"creat ticket"	""	""	"creo ticket\r\nesperamos 2 minutos y tengo q volver"	[]	[]
true	Otro	Otro		GabiBot-ga4fnqhhou@b.m-1779828361935	"TestAudioLeo"	""	""	""	[]	[]
true	Otro	Otro		GabiBot-day8k02sg3@b.m-1652721801107	"test cross movistar"	""	""	"Se setea ${crossSaleTime}"	[crossSaleTime]	[]
true	Otro/sub	sub		GabiBot-gabi@botmaker.io-1594138037827	"intentSub"	""	""	"tests"	[]	[]
true	Otro/sub	sub		GabiBot-gabi@botmaker.io-1594138036414	"intentSub2"	""	""	"tests"	[]	[]
true	Otro/sub	sub		GabiBot-gabi@botmaker.io-1594135851684	"intentSub2"	""	""	"tests"	[]	[]
true	Otro/sub	sub		GabiBot-gabi@botmaker.io-1594135853667	"intentSub"	""	""	"tests"	[]	[]
true	01 Flujo Completo McDelivery (Testing)/Opciones de entrega (Testing)	Opciones de entrega (Testing)		GabiBot-w6n8xyefln@b.m-1643027945445	"No hay disponibilidad de Riders"	""	""	"¡Te pido disculpas! Todos los repartidores en tu zona se encuentran ocupados en este instante ??.  Puedes *intentarlo nuevamente* en unos minutos ??.\r\nO puedes intentar con otra dirección o puedes canjear un cupón para utilizarlo en cualquiera de nuestros restaurantes ??."	[]	[]
true	01 Flujo Completo McDelivery (Testing)/Opciones de entrega (Testing)	Opciones de entrega (Testing)		GabiBot-w20bhwhlba@b.m-1641397229813	"Opciones de entrega"	""	""	"¡Sigamos! ??"	[]	[]
true	01 Flujo Completo McDelivery (Testing)/Opciones de entrega (Testing)	Opciones de entrega (Testing)		GabiBot-jdax8cr2c6@b.m-1644320381507	"No hay disponibilidad de Riders [PAGO]"	""	""	"¡Te pido disculpas! Todos los repartidores en tu zona se encuentran ocupados en este instante. ??  Intentalo nuevamente en unos minutos.??\r\nTambién, puedes intentar ingresando otra dirección o puedes canjear un cupón para utilizarlo en cualquiera de nuestras sucursales ??."	[]	[]
true	01 Flujo Completo McDelivery (Testing)/Pago Online (Testing)	Pago Online (Testing)		GabiBot-ac3b9nldbz@b.m-1642558259418	"No confirmación del pago"	""	""	"Hubo un problema con el pago ??. Vuelve a intentarlo o elija una *nueva tarjeta de pago* ?? ${paymentLink}.  Si desea comenzar de nuevo, escriba Menú."	[esperaDelPago]	[]
